chr.type,chr,loc.name,pos,mQTL.asymp.p,vQTL.asymp.p,mvQTL.asymp.p
A,8,IDP602,5709.13,0.998199334452205,0.05127169406695736,0.292998095799351
A,8,AY110056,5710.44,0.9978568215296661,0.23285005514424156,0.6826068925985319
A,8,IDP1485,5710.69,0.9994421657860018,0.14370561650470073,0.5445495308251838
A,8,AW231791,5715.04,0.957234931310454,0.8497488369068659,0.9763142000851437
A,8,bnlg2046,5715.24,0.6726423876841956,0.7036523328045603,0.6580679053393954
A,8,IDP3876,5715.63,0.951287153635588,0.1442258066938682,0.48713280158741623
A,8,AY104017,5720.64,0.7049124490061286,0.8528388844653108,0.7970639893025132
A,8,gta101d,5723.84,0.8500438233651045,0.6200074853049712,0.8299758379617261
A,8,IDP2456,5729.44,0.5666082871401682,0.6217792227313501,0.6902146195338708
A,8,bnl2.369,5729.45,0.5654663623431269,0.6303063836885355,0.6950732578307255
A,8,gpm658,5729.82,0.5370768276044418,0.7400992405525226,0.7226575524255373
A,8,umc1130,5730.15,0.36383347173876107,0.5992968303339811,0.47798443218506154
A,8,sdg105a,5731.92,0.18406986959392918,0.7497364611929728,0.5518367191421849
A,8,gpm733a,5735.68,0.6793039781705985,0.9432960336273397,0.9270938307549458
A,8,hox1,5737.25,0.5614648890519525,0.9585955574630506,0.8461120257857682
A,8,AY104566,5742.05,0.2585008153411102,0.590285108844729,0.25963111207560463
A,8,gpm197b,5742.82,0.10774404928893609,0.9216587023106797,0.34117193838917215
A,8,gpm363g,5742.95,0.10760260007595837,0.9216595475823547,0.34090070286995183
A,8,gpm340b,5744.55,0.21831759957944255,0.9583686411651562,0.5833122703184473
A,8,mmp15,5748.25,0.012535100013863525,0.8889896295863187,0.046378834199813014
A,8,umc1959,5752.25,0.03317475622280698,0.8512772795066246,0.06124656031214223
A,8,umc1562,5753.35,0.028832276214286023,0.6689423100656117,0.036438509947359796
A,8,umc1263,5753.95,0.9967923725448609,0.1525122512371828,0.5134039975804296
A,8,IDP3898,5756.58,0.9999614816684637,0.018291281824101616,0.1515850040187556
A,8,jpsb107a,5756.65,0.9781242312160291,0.14053320787795495,0.507049662692966
A,8,gpm674b,5757.62,0.6196284813596041,0.2933265421015064,0.36641106794491624
A,8,chr117b,5757.64,0.5786036664668704,0.3380886629004423,0.37666106173022634
A,8,umc1846,5757.95,0.6737397159718501,0.45324281201008243,0.5344794909197728
A,8,gpm116a,5758.19,0.8973807564797547,0.09217317239460877,0.3426176662049386
A,8,csu292,5758.45,0.8908909447275108,0.0925378704652075,0.35949369865976194
A,8,ufg80,5759.55,0.9935255492978798,0.17849446206408123,0.5859403409074895
A,8,gpm201a,5761.33,0.9995321017122043,0.01572911252647381,0.13721159843862393
A,8,gpm316,5763.05,0.966077449141201,0.02167763608253582,0.12202121458543183
A,8,ufg74,5763.45,0.9987855173353186,2.3526779960471132e-4,0.00506610043144744
A,8,gpm95,5763.61,0.6116621649696312,0.12861259512383813,0.36967031735373035
A,8,bnlg2181,5766.85,0.6626726147227765,0.11162877872730381,0.3612700271958755
A,8,bnlg162,5767.05,0.6991162316655587,0.3517449949077935,0.5438847436121638
A,8,IDP689,5767.07,0.6857183491320124,0.3383388982666874,0.5235933971245219
A,8,umc89a,5769.65,0.9448791798203637,0.5223278745938161,0.838597929019626
A,8,IDP2365,5772.31,0.9999636760995856,0.06496310366397282,0.3517256447607156
A,8,IDP2584,5772.32,0.9999584225388167,0.06647614018143239,0.35658683097188204
A,8,gpm630,5772.66,0.037222202111897994,0.509274707449859,0.03796631508679832
A,8,bnlg1651,5774.56,0.06484844438107205,0.4801683593493651,0.049031392859761116
A,8,nfa102b,5775.86,0.05336543996232992,0.5268353182613286,0.05085000883394987
A,8,hdt102,5775.87,0.0439391033696195,0.5160152308447667,0.03782620895655691
A,8,gpm692c,5775.88,0.04335009477644376,0.49782871145059715,0.036600470696094144
A,8,IDP788,5775.89,0.020177030561546083,0.5148626086003161,0.02214317746321785
A,8,hda103,5779.28,0.2701407888456685,0.019530726690722422,0.05161239725325483
A,8,umc1316,5781.78,0.6769697550228982,0.263387888335454,0.30987855721924923
A,8,isu114,5782.78,0.8728952091552841,0.06811113285104724,0.2475095167162451
A,8,umc1777,5782.98,0.7885587422206992,0.20599797499516995,0.4961997740656221
A,8,gpm204b,5787.49,0.8112108164693148,0.3967330525586578,0.6919263897680503
A,8,IDP2146,5809.59,0.9723581605903191,0.0820675147004563,0.3808125743133274
A,8,gpm414c,5811.27,0.9917240632125351,0.09248428238006935,0.4283262682977813
A,8,gpm328a,5811.35,0.9924265270689234,0.09110922350890759,0.42472438270480667
A,8,gpm591b,5811.46,0.9618865704255296,0.07169507185150631,0.3539068579552399
A,8,gpm531b,5811.84,0.012337589832667703,0.10055508560823062,0.036123500748747046
A,8,umc2356,5812.98,0.10531996814529986,0.052026474687062424,0.05819414945324741
A,8,sdg118,5813.98,0.08811677672431835,0.03451255761153776,0.03994607756405132
A,8,umc1149,5813.99,0.10905396410944089,0.48919601382124756,0.2343207743254867
A,8,bnlg1152,5814.19,0.10995285038149481,0.49695868969809126,0.23834992018291304
A,8,AY109883,5815.79,0.030251252836145853,0.3140229729148336,0.09252138434724505
A,8,mmp32,5816.09,0.06284975146871144,0.07544301893913688,0.05126331886374541
A,8,IDP421,5821.28,0.3548227160495476,0.046905670199328925,0.06915700722219498
A,8,gpm375b,5822.14,0.40172946449480146,0.7529001204037528,0.6158007317001748
A,8,gpm270a,5825.91,0.4840054813947966,0.8974865217597197,0.7764453873316829
A,8,gpm395b,5827.67,0.36198042130168256,0.8799232191824542,0.6644543005192707
A,8,umc1728,5832.49,0.7878988368734055,0.795082589317756,0.8917673492304199
A,8,hdt105,5834.07,0.7111794003733378,0.08584685180211477,0.24359419504923605
A,8,gpm687b,5835.72,0.5696769175460747,0.4462776951181155,0.5592549348992965
A,8,IDP771,5837.68,0.7400233288171492,0.17458924438226714,0.36336619499267575
A,8,umc1905,5839.69,0.6255703175341015,0.18886796907854905,0.3272844055225654
A,8,gpm205,5840.21,0.6413772712784733,0.4544193294368871,0.5790763362666955
A,8,IDP1436,5840.27,0.3014876833841429,0.5799927921705029,0.4537965756236188
A,8,gpm701,5844.3,0.9166384248516317,0.3421312466088493,0.6605262885754106
A,8,chr116b,5845.23,0.7743958193405062,0.08806102364918567,0.21107113284304835
A,8,IDP2426,5845.9,0.8529532707725694,0.0747785493038246,0.2513431498563813
A,8,IDP27,5847.21,0.7912703789772977,0.043564643458858576,0.15214009753560864
A,8,IDP2402,5849.19,0.973816088471285,0.05667018097419694,0.27516696285181785
A,8,gpm249b,5854.46,0.8949478602379406,0.2997147057426629,0.6185784788239044
A,8,bnlg1031,5855.19,0.04059956561122392,0.10548322460857168,0.062302523799067124
A,8,npi268a,5859.29,0.26520089054841106,0.18605542507495207,0.2554813864074429
A,8,bnlg1065,5860.89,0.024860856372910356,0.0948402508370529,0.041195249008130416
A,8,umc1607,5866.59,0.9104856207379283,0.2130667840200646,0.5136210188813862
A,8,IDP57,5870.55,0.9125168204856854,0.2804255528751694,0.6281574175108954
A,8,IDP257,5879,0.9956305354600159,0.3323773423866492,0.7837450597931579
A,8,bnlg1823,5883.49,0.9905135570695577,0.12680896283460777,0.45054665738752847
A,8,gpm359c,5885.64,0.8670041333413938,0.9972288124706354,0.9929679157330571
A,8,IDP400,5886.19,0.8185988758067138,0.007996299520682476,0.05744332201759349
A,8,gpm44c,5886.67,0.7518562357260665,0.11034911233545612,0.31410162526454716
A,8,AY110569,5886.99,0.7975493660656195,0.07408750643292007,0.24234367911639973
A,8,psy2,5889.79,0.6274425985504318,0.24664507982349057,0.4583575423008714
A,8,gpm408e,5890.02,0.7370907816333447,0.33384131862156335,0.6095343066953056
A,8,IDP1495,5892.94,0.9003732174969675,0.28974338360238205,0.6646190131669041
A,8,AY110539,5894.29,0.800437321526518,0.9993937285758441,0.989604082159357
A,8,umc1268,5894.79,0.8004513014778603,0.9994005684681376,0.9896106843332695
A,8,gpm204a,5897.9,0.41756192175135565,0.9999946103685092,0.8468929195890769
A,8,lim301,5904.39,0.586972187124644,0.9043551222757497,0.8873756820747705
A,8,gpm234a,5904.56,0.848391779294086,0.9978237314717092,0.9919473723610595
A,8,bnlg1828,5906.89,0.850591625732755,0.9854715007891961,0.9890870860370933
A,8,npi414a,5909.89,0.8806819151379072,0.9998237426001225,0.9967380205543978
A,8,IDP115,5911,0.909463427828673,0.8165861602423632,0.9678929535153091
A,8,umc2357,5914.29,0.9563373078586759,0.7320136687718382,0.9327119047799636
A,8,mmp64,5915.09,0.9966012117598925,0.20411393231100453,0.6527567277960804
A,8,gpm61b,5915.12,0.8980689333646124,0.13109406077187483,0.49317483186407085
A,8,php20793,5922.49,0.8871726592809426,0.10432548578679594,0.42968551230664653
A,8,AY109593,5924.69,0.8338615175555459,0.06991396052156303,0.25032301526911144
A,8,umc1005,5926.69,0.24236600902628058,0.32684252149940285,0.3417290152394188
A,8,umc1384,5927.43,0.9852057618966623,0.5489956633361728,0.9181439040369538
A,8,IDP3959,5928.62,0.9907964356115843,0.1675032205892678,0.5684051255184066
A,8,IDP275,5929.21,0.9991643012117206,0.15307837661809426,0.5600052540978039
A,8,IDP387,5930.47,0.9994425715022472,0.378260078343151,0.8328401879346978
A,8,gpm911,5936.08,0.9897750603773899,0.9223304592780026,0.995196002234368
A,8,gpm699a,5936.3,0.987300775866786,0.9744481642132243,0.9987494130658248
A,8,gpm457,5936.96,0.9996413147437061,0.8483976892391316,0.9924512210551604
A,8,umc1933,5940.39,0.13936463927810283,0.3342063089287977,0.20631027674329447
A,8,gpm416a,5942,0.5469516408994296,0.9561635244334857,0.8947065657787682
A,8,mmp146,5944.79,0.8350989013235369,0.8486920908770189,0.9106723732729447
A,8,umc1673,5946.99,0.554290383251998,0.7137327891093147,0.7610499024462282
A,8,AY110053,5950.49,0.31677305065412364,0.5208908198134075,0.3517840614500717
A,8,IDP830,5954.62,0.9380920121177305,0.2543923566102971,0.6633927495730464
A,8,gpm348,5956.47,0.8107754878832787,0.1002360190430381,0.3344771665622568
A,8,IDP698,5957.01,0.7691605777245663,0.013949211371638176,0.0864096346302679
A,8,IDP2398,5957.74,0.9938992769054851,0.018201101383677136,0.13872323874475648
A,8,IDP848,5960.53,0.8903501508026396,0.06264766212142464,0.25575629117246645
A,8,npi107,5962.59,0.5525514033580451,0.19283752727855133,0.38029863821520316
A,8,npi112b,5964.39,0.9121512056665687,0.30800137629440544,0.6931610158159158
A,8,IDP1432,5967.78,0.7122738530757343,0.15618538652535569,0.34672366417832234
A,8,AY103806,5969.09,0.7842357145612469,0.3119905935877094,0.628983405886789
A,8,gst1,5971.59,0.688525583400575,0.3315021550077176,0.6041233469504041
A,8,dupssr14,5975.12,0.8829284952419492,0.5707956131341072,0.8448792074721811
A,8,AY110127,5996.49,0.33625712208831315,0.4267970024175096,0.4220518316261921
A,8,umc1663,6008.19,0.9939856188472546,0.4742278842900802,0.8372644464702097
A,8,IDP1628,6021.13,0.8522763142749635,0.8548380232077699,0.9445306562048124
A,8,umc1638,6021.69,0.006976841196268822,0.9320153474201787,0.0754050745345526
A,8,gpm646b,6022.61,0.8702398569994503,0.7567619044585179,0.9268298141139132
A,8,bnlg1131,6028.29,0.46959303543373926,0.395172685541629,0.44818559705797256
A,8,gpm194b,6028.7,0.6975444636645841,0.9216798217820016,0.898750278478635
A,8,AY109853,6032.09,0.9979089862034404,0.13566824064532332,0.4822184342804662
A,8,gpm880c,6040,0.24459605112334204,0.7750749108555186,0.4628896565497921
A,9,IDP1637,6045,0.10954754277316726,0.7472793930764332,0.3396037420467523
A,9,umc1957,6046,0.11326798636750823,0.45241671403499145,0.263390274059041
A,9,AY112355,6049.87,0.07086461887014106,0.4862978917243214,0.2201604861884591
A,9,umc109,6050,0.12633336858493577,0.5187153912886937,0.296955470880295
A,9,gpm441,6054.71,0.23913368393881165,0.5508124059427778,0.4489599497944961
A,9,bnlg1724,6056.8,0.05834750569031871,0.47216959717046253,0.17959522927669644
A,9,npi253a,6059,0.03262897900445947,0.31803638988676997,0.0893390538858958
A,9,umc1370,6062.7,0.007530787887771361,0.08843688902236975,0.007564586026374111
A,9,umc1040,6066.2,7.981291561408321e-4,0.03460192699967783,0.0010996387856565273
A,9,bnlg2122,6066.3,0.022558402214230205,0.06472621571929024,0.02098457516478846
A,9,gpm522d,6069.1,0.28533963665248124,0.7055238967945373,0.5578993850007486
A,9,umc1867,6069.3,0.10409917684281289,0.2806034699017694,0.11315641655568512
A,9,IDP844,6069.5,0.2170284466698744,0.558687980016168,0.4117577434643357
A,9,php10005,6073.8,0.31534152995964704,0.22638136051493687,0.21159453780897433
A,9,gpm117a,6074.47,0.09033483466538218,0.9953490577154563,0.3479637749126297
A,9,IDP4069,6076.47,0.1438029200927509,0.5259843994439758,0.28227264292587845
A,9,IDP760,6087.27,0.4903516377157125,0.17595017587155048,0.3404075332310344
A,9,ufg41,6095.4,0.9609403236883158,0.3188128893197869,0.7529655302971825
A,9,gta106b,6101.53,0.6807098978613203,0.9000853820892936,0.9093040417005773
A,9,gpm493b,6102.11,0.8937758524532946,0.3324275939375713,0.7264385185833515
A,9,bnlg1583,6107.3,0.9514522812890944,0.09850648016334179,0.35864346720323736
A,9,c1,6109.7,0.1151137759433596,0.2834329494822916,0.17075500739040478
A,9,umc1809a,6110.2,0.113916181424098,0.2781510158238763,0.1672344000450044
A,9,umc2335,6119.8,0.8374071488703647,0.5757942928272478,0.8509261279731064
A,9,IDP1969,6121.63,0.9469019013163016,0.18067745487379888,0.5783994779818684
A,9,gpm774b,6125.3,0.9998243421801047,0.9018344331559496,0.9974608520579777
A,9,sh1,6125.31,0.12960743533716268,0.9704062536155232,0.3237230063529271
A,9,gpm355,6125.4,0.956543369741714,0.9454195715773285,0.9934302716853898
A,9,umc1588,6127.31,0.8499638413560417,0.8479056399103291,0.9301525722872771
A,9,umc1967,6129.31,0.9054186264639297,0.9958357585650814,0.9958374985650789
A,9,AY107496,6131.78,0.99248706798610975,0.5424191228257822,0.9131718281639276
A,9,umc1596,6131.81,0.9741069808625158,0.6110895804176759,0.8841105625770387
A,9,bz1,6135.11,0.9705513540923825,0.9914114448599993,0.9991317674279794
A,9,umc1170,6146.11,0.031134422378007023,0.9995526742293677,0.2239141837014582
A,9,chr113,6148.88,0.06170063497115587,0.9953154248821529,0.3296973989173052
A,9,csu471,6150.81,0.06332425001547776,0.8730212209676371,0.2628449586426838
A,9,gpm401b,6151.01,0.99909078826791,0.5866542445638514,0.9433466895107161
A,9,IDP2364,6153.2,0.9976022432278119,0.5403504084636815,0.9251770979146717
A,9,IDP3817,6154.95,0.9469887198066722,0.5356861867028634,0.8852105321538216
A,9,gpm547b,6158.94,0.9442853664014661,0.9695913099717779,0.9963424333656671
A,9,isu111b,6161.61,0.006241684672539636,0.8997895265280385,0.03204264906991707
A,9,AY103622,6161.98,0.03329977981930458,0.6243167776835685,0.05424819170013009
A,9,gpm312d,6161.99,0.25626418580553373,0.6020643525612237,0.5215105364220824
A,9,gpm603,6162.36,0.256669035259587,0.6114928571943952,0.5254737546266626
A,9,gpm602a,6162.45,0.26206171873925127,0.6247205474840105,0.5385508694548233
A,9,umc2336,6170.72,0.027266089621376537,0.9946716792988579,0.16929671274656236
A,9,IDP3947,6172.37,0.0801227265812971,0.5782332041375731,0.20785865860154176
A,9,mmp162,6184.02,0.013355285375376964,0.8929006339215859,0.11300597838837097
A,9,bnlg244,6187.62,0.0014807215007765565,0.8128839153595834,0.020928755177180288
A,9,bnlg1401,6192.52,0.010306922306015695,0.3784449154391591,0.02471299172086652
A,9,gpm79a,6194.64,0.020800434842319155,0.43393499539472896,0.05456076720562087
A,9,gpm252a,6195.43,0.0053429989801726235,0.4955795268893096,0.024524729565111057
A,9,gpm864b,6195.7,0.005345737681682522,0.494573151502552,0.024459742741427086
A,9,gpm59b,6198.21,0.007523533863272383,0.47897922031860163,0.03007141172121982
A,9,IDP4038,6200.56,0.007169718803399887,0.13019556957160758,0.005582132232868928
A,9,gpm78a,6203.64,0.0867134852812535,0.8931723471178556,0.27704195003934545
A,9,mmp30,6207.52,0.20853263589501858,0.7075126274491146,0.3733340645620078
A,9,gpm78b,6209.46,0.16154517425829987,0.8647099687832511,0.38894238166582257
A,9,umc1698,6215.42,0.037751207703629774,0.8725286699162955,0.16999306096381397
A,9,AY105451,6221.17,0.021976945619266042,0.9544554802087869,0.1528317389059457
A,9,IDP1976,6227.18,0.11798845087043508,0.5081969738938572,0.2156231046323335
A,9,IDP3844,6234.09,0.11855640291662431,0.6002811733519422,0.27212362885178043
A,9,lim286,6235.12,0.11425890010006469,0.7474838466857915,0.32336096952818427
A,9,wx1,6236.72,0.0659610231535914,0.9640547699969094,0.3364295184547109
A,9,umc1634,6238.22,0.10311165212403046,0.985705327376501,0.41049301317968745
A,9,umc1258,6240.72,0.23747128459939978,0.9826993517191283,0.6804152163038902
A,9,AY109570,6241.42,0.09535919252605929,0.3752887098461738,0.2638411049562679
A,9,hon104a,6241.66,0.5544165263110321,0.34572789477411175,0.5595598733109032
A,9,IDP3890,6241.72,0.6561770953829071,0.3525233728615918,0.5707130338485801
A,9,umc1586,6244.72,0.39179954214926976,0.8575854260364338,0.738294517003284
A,9,lim101,6247.32,0.03859906308613728,0.993989368374487,0.2555685707521487
A,9,ufg71,6249.42,0.13737592722714664,0.7899933528068972,0.40284740595936197
A,9,gpm94,6249.43,0.1341404931706139,0.7677217005423174,0.38803552473465924
A,9,mmp170b,6253.53,0.005069383355734661,0.5640023021091419,0.028110621422912065
A,9,gpm6,6253.97,0.007681608312879087,0.2294820765501866,0.0078034098721572005
A,9,IDP1681,6255.01,0.0035107024596292766,0.39433006995726616,0.01782269610531468
A,9,chr120,6258.63,0.002591086214264289,0.2662929543372251,0.015929584354610823
A,9,psr160d,6261.23,0.01015420830341903,0.1675097212301126,0.015390536262070596
A,9,gpm722,6261.24,0.01024700844047669,0.1666173544350859,0.015170431161902356
A,9,umc2338,6264.44,0.011885010396323946,0.6333680700921139,0.04418397223198335
A,9,umc2337,6265.14,0.011960403359460471,0.624656477218638,0.04521848226733304
A,9,fdh2,6269.09,0.0032073479554654,0.8957521306959663,0.03738432590156712
A,9,nact12,6269.15,0.00792309157057033,0.52892746157817,0.03751762835770357
A,9,gpm902,6269.16,0.007922560121660411,0.5289708794250316,0.03752017075315572
A,9,gpm133,6269.17,0.00792221123880082,0.5289627715365394,0.037519159105857416
A,9,gpm721,6269.4,0.007659651059314576,0.2548572470231508,0.01870962277043646
A,9,gpm137a,6269.41,0.008187865837543034,0.4106456630496699,0.03174782077553176
A,9,gpm46,6269.42,0.008187730401257526,0.41070247027429546,0.03175217571685711
A,9,IDP380,6271.36,0.009735110091843722,0.4906296861607484,0.02910965694466219
A,9,IDP4017,6271.38,0.009274214912998657,0.4986485879461422,0.028960751066953744
A,9,gpm566a,6271.64,0.0038001112636586354,0.08069543435091203,0.0023572961966344787
A,9,bcd1421,6272.48,0.009646981724305064,0.3391403637603087,0.03144511215100352
A,9,gpm820a,6273.2,0.009907250832965167,0.4274386090493846,0.03992460258585873
A,9,php20052,6273.38,0.009492008780140596,0.4198438555511346,0.03883199129343691
A,9,bnl5.10,6274.18,0.008151120488860672,0.3626306400213278,0.030818704411335385
A,9,bnl5.46b,6275.08,0.003193810211308847,0.5991595753852799,0.025804477504410832
A,9,umc1599,6275.18,0.003708804828894098,0.37974643321192947,0.016940520213135867
A,9,csu623a,6275.68,0.0010478621881028045,0.4683483547381615,0.012054877929167469
A,9,umc1191,6277.88,0.0033138632583305495,0.4044832222414848,0.015722797303265625
A,9,mmp2,6280.58,0.0038948913665687412,0.4804851313061768,0.018067530115088704
A,9,asg63a,6283.08,4.083610641734512e-4,0.017857110050219414,7.135254582499945e-5
A,9,IDP1694,6283.25,2.1658459614020014e-4,0.20382862313188738,4.318296048641952e-4
A,9,IDP717,6283.48,1.38954400989992e-4,0.9508766611278059,0.003550729656358074
A,9,BE518809,6283.49,3.4235583842640146e-4,0.4461064838137521,0.0014710203437342127
A,9,gtd101,6283.52,8.483707174966717e-4,0.3880464229466772,0.002868321319635577
A,9,umc2339,6283.98,5.052387741806908e-4,0.8337393936489641,0.008185391858087834
A,9,IDP248,6284.43,1.699169776655353e-4,0.9436685049617294,0.0037658428158041705
A,9,IDP3862,6284.98,0.0010340374542043443,0.17642490659239762,8.671941395591683e-4
A,9,umc1271,6285.58,2.0287743067279432e-4,0.9548533619563752,0.004881710775089585
A,9,umc1691,6289.18,1.6575011039514302e-4,0.3602980958490764,9.205231823009968e-4
A,9,umc1688,6292.68,1.1847218179097846e-5,0.963357845724908,4.4606752890878387e-4
A,9,IDP312,6294.28,2.1930659980636436e-4,0.5231631749323817,0.0011647999134245688
A,9,ensl016,6294.35,1.218683867066859e-4,0.9330054995322103,0.0028154840443960776
A,9,umc1921,6294.68,1.7785776873606457e-4,0.6516607194261815,0.0019964970820311226
A,9,umc1700,6296.88,9.547861455390632e-6,0.517466753450916,1.988281827319449e-4
A,9,umc2087,6297.38,9.449150140142468e-6,0.5109383438345582,1.7828413246848897e-4
A,9,IDP3968,6297.71,0.007313458426996057,0.5807174400169184,0.037849893259978895
A,9,gpm241,6298.36,0.007316081931515315,0.5803700006232372,0.03781588215364591
A,9,AW257883,6298.78,0.0014394775201006418,0.8755872421300643,0.02258939873054325
A,9,umc1743,6299.08,0.008539075455079821,0.6959574763025045,0.05320687938584465
A,9,umc114,6299.38,0.00351720686014021,0.6933624197438428,0.0355468886242214
A,9,AY103770,6299.68,0.008577865807200933,0.6939355222151959,0.053323469319606076
A,9,gpm809b,6299.69,0.009913715852013328,0.7726883653194074,0.06858902226870485
A,9,bnl5.04,6301.19,0.007234167621352262,0.7245222036265369,0.05248076240244277
A,9,gpm68,6301.37,0.024564256367095992,0.3963138749355518,0.03582683061541919
A,9,umc1267,6302.69,0.02293585949695972,0.6199301908900358,0.04739356221631276
A,9,rz682,6303.29,0.055303698812845005,0.6368823941717472,0.17482974378123506
A,9,lim99b,6304.89,0.055286325937412215,0.6349566221531657,0.17430058521388256
A,9,gpm731,6306.57,0.15309915531592191,0.8009172341205211,0.4523060057372937
A,9,sbp4,6311.09,0.03462199568851721,0.7993659994079552,0.18027613916889842
A,9,bnlg1714,6311.49,0.07946972079742731,0.7635072528754476,0.2861840362424972
A,9,gpm165,6313.29,0.046452131661868214,0.6618918227120029,0.18828675798098615
A,9,lim166,6313.49,0.0339605861139744,0.559233739640556,0.12822756087087317
A,9,bnlg1209,6318.29,0.053027773537550595,0.43129389427025416,0.15165475964211497
A,9,psr547,6323.99,0.04402859712518197,0.21763339863185563,0.07481942860612474
A,9,gpm739b,6324.83,0.0431116309302697,0.22633474588791946,0.07526842433651632
A,9,IDP809,6324.84,0.043174322665076585,0.2279858731811925,0.07577462588966002
A,9,gpm246b,6327.99,0.07482178145917355,0.2524042208175508,0.10854339001595345
A,9,gpm604b,6328,0.05261098715828407,0.5128580833459231,0.1798355735683274
A,9,psr129a,6328.21,0.06811528002196489,0.10045230891167373,0.05065587493758242
A,9,gpm699c,6328.22,0.07039453812503135,0.12611632948759977,0.06160668093384512
A,9,umc1107,6330.92,0.02947156955010499,0.5643521637749893,0.10926909990998648
A,9,gpm292a,6332.34,0.04221646112269561,0.19629559558679927,0.053889640809220804
A,9,gta101c,6335.22,0.00033264264099673113,0.25284799084202914,0.0013874666564740125
A,9,bnlg1012,6343.12,0.01475117374887803,0.2615278407545082,0.03086912397564047
A,9,gpm641c,6344.25,0.07711307938061071,0.19807895271045117,0.08024795617205181
A,9,gpm681b,6344.95,0.05309443086787911,0.28398470915381185,0.10128692574481592
A,9,ufg66,6345.12,0.10386610208950983,0.27016111092479894,0.14052963004266172
A,9,ufg70,6345.32,0.009942755003473854,0.37369593857245015,0.04194307821370314
A,9,ufg35a,6345.72,0.002170183911399208,0.21797028256203607,0.010711621481344217
A,9,gpm622a,6346.64,0.024488973337092976,0.2592746392144043,0.01948226977993027
A,9,npi580a,6347.42,0.04486298109071136,0.4721254469129628,0.11215516967028732
A,9,isu41a,6350.02,0.08993617831902027,0.28543805139274403,0.13507855986848005
A,9,ufg68,6351.32,0.1244057772503817,0.03386710943304504,0.034320620945494026
A,9,AY110782,6351.98,0.01495798592262765,0.1482827094422424,0.02362035678395347
A,9,umc1492,6353.12,0.09060812974253218,0.42605373815160924,0.19602628380587317
A,9,umc1120,6355.02,0.02764745942620697,0.15484847531406373,0.031246255290401422
A,9,gpm815b,6355.33,0.019422075471581993,0.15768340138863426,0.026501442945622965
A,9,gpm815c,6355.76,0.023542285780673303,0.1695335460787467,0.02605612839694374
A,9,gpm815d,6355.99,0.02196225752923493,0.25020114888492984,0.04002721031611636
A,9,sus1,6356.62,0.00771046265622704,0.03458331164732908,0.0040507633407723285
A,9,AY109764,6357.02,0.03040122034165298,0.13413105459192187,0.033110109419216376
A,9,IDP756,6357.17,0.030345297462102908,0.10139016710617535,0.025418809421331956
A,9,IDP1441,6357.97,0.05384426619924226,0.003732775727987343,0.0017486461767923644
A,9,mmp37,6359.42,0.0458547204084716,0.06727973015947009,0.0278039401112729
A,9,IDP3967,6359.98,0.5116362601565346,0.055399333024336986,0.14993567144612957
A,9,IDP1957,6360.41,0.40844894830973794,0.04847681843946508,0.11473740029950757
A,9,umc2121,6360.82,0.4316758210581364,0.042963359099933505,0.10963897558601841
A,9,IDP3975,6361.14,0.3508093711582745,0.026014262406370156,0.0720645618289195
A,9,IDP189,6361.25,0.350899109916007,0.026234537481176937,0.07251669099442351
A,9,IDP2469,6362.73,0.3512033179668993,0.02673488043980309,0.07356849166990599
A,9,bnl8.17,6365.32,0.12491958152756558,0.09326733485902665,0.07136456144388295
A,9,gpm901,6365.72,0.31277053702312874,0.08359171991337343,0.16836821906581592
A,9,umc140b,6367.02,0.5712617635554924,0.025350030523893032,0.11807624150176523
A,9,lim458,6369.32,0.37780896029170447,0.038103334011537725,0.11006584843809898
A,9,ufg13a,6371.12,0.16507337806339525,0.04215271717157419,0.08341412111113469
A,9,gpm263,6372.8,0.5655424988241736,0.038738255187410475,0.11767966302347958
A,9,ufg64,6374.42,0.4651740730304427,1.563077115053134e-4,0.0014703731909949669
A,9,chr125a,6375.49,0.17402609769002722,0.003517340944957675,0.009889644609675511
A,9,gpm939a,6375.5,0.6626620933021353,0.024002366094727765,0.10792594818449781
A,9,sod9,6378.19,0.5141681521170847,0.029119824956930093,0.09535639025440334
A,9,ufg48,6380.93,0.5013186245598209,0.019104907660099025,0.0867703578043935
A,9,mmp153,6381.23,0.6595319852948044,0.011947645575500586,0.05860639639682855
A,9,IDP702,6382.48,0.7077411457850963,0.014863742385150366,0.08805394578669262
A,9,php20554,6383.23,0.6798686540174851,0.011032270983162127,0.07495699631821243
A,9,umc1231,6387.13,0.9284031301570123,0.010068603568663893,0.08902019094147347
A,9,mmp41,6388.83,0.9704412376288549,0.055563882487372505,0.30506715062082085
A,9,IDP1653,6389.93,0.9896503329558348,0.005801603899277592,0.06645166562535866
A,9,IDP1640,6389.94,0.9896543123053632,0.005803104084201631,0.06646483936684504
A,9,ufg67,6406.54,0.6458793665500753,0.20446404121559272,0.33706463608064335
A,9,ufg47,6407.34,0.5976324692894985,0.12944555999591562,0.3515571318224878
A,9,gpm135,6408.03,0.9571791564202163,0.24537716140384366,0.6064610397650744
A,9,AY109792,6414.44,0.38950332407355637,0.13603839530951878,0.19870126267388138
A,9,IDP102,6417.95,0.6425101609923671,0.007238972785874373,0.02628247244592537
A,9,AY110217,6418.34,0.09963489783702022,0.04839705606831443,0.03790939887022337
A,9,IDP708,6422.41,0.9870500988522066,0.02110385722726803,0.16097275139820136
